path_type,seq_from,seq_to,category,n_from,n_to,W2_distance,delta_n,action_A,is_bio
null_random,HET_IDP_QN_8,HET_KAPPA_1.0_60,HET_IDP_to_HET_KAPPA,8.0,60.0,3.643801718122648,52.0,3.7636531776904087,False
null_random,HET_IDP_DDX4_15,HET_IDP_QN_8,HET_IDP_to_HET_IDP,15.0,8.0,2.3863268920336655,7.0,2.4967240997420648,False
null_random,HET_BLOCK_KL_15,HET_ALT_KE_20,HET_BLOCK_to_HET_ALT,15.0,20.0,3.2560780643781446,5.0,3.365036861724285,False
null_random,HET_COMP_K0_L10_10,HET_BLOCK_GE_8,HET_COMP_to_HET_BLOCK,10.0,8.0,1.927614442029361,2.0,2.0331075034727015,False
null_random,HET_IDP_ASYN_1,HET_ALT_EL_6,HET_IDP_to_HET_ALT,1.0,6.0,3.1169321458425205,5.0,3.225890943188661,False
null_random,HET_IDP_QN_2,HET_IDP_CPEB4_10,HET_IDP_to_HET_IDP,2.0,10.0,4.047737460125649,8.0,4.15872358301233,False
null_random,HET_BLOCK_KE_6,HET_IDP_PABPN1_2,HET_BLOCK_to_HET_IDP,6.0,2.0,4.75867631191309,4.0,4.866723501475261,False
null_random,HET_KAPPA_0.6_40,HET_IDP_RGG_15,HET_KAPPA_to_HET_IDP,40.0,15.0,1.1653414110705924,25.0,1.2816318937606999,False
null_random,HET_ALT_KE_4,HET_COMP_K8_L2_10,HET_ALT_to_HET_COMP,4.0,10.0,2.496609551383404,6.0,2.606339102128681,False
null_random,HET_BLOCK_EL_12,HET_IDP_QN_4,HET_BLOCK_to_HET_IDP,12.0,4.0,1.3641651799330847,8.0,1.4751513028197658,False
null_random,HET_IDP_QN_10,HET_COMP_K0_L10_30,HET_IDP_to_HET_COMP,10.0,30.0,2.4693103838133834,20.0,2.5845329960020007,False
null_random,HET_ALT_GS_10,HET_IDP_FUS_20,HET_ALT_to_HET_IDP,10.0,20.0,2.744032934410579,10.0,2.856022410774571,False
null_random,HET_ALT_KL_20,HET_IDP_LAF1_18,HET_ALT_to_HET_IDP,20.0,18.0,3.7868043249251437,2.0,3.8922973863684844,False
null_random,HET_ALT_KL_10,HET_ALT_KL_3,HET_ALT_to_HET_ALT,10.0,3.0,3.3863146894319693,7.0,3.4967118971403686,False
null_random,HET_COMP_K10_L0_50,HET_ALT_KL_18,HET_COMP_to_HET_ALT,50.0,18.0,8.365114305681946,32.0,8.482596843489278,False
null_random,HET_BLOCK_EL_6,HET_IDP_EWSR1_3,HET_BLOCK_to_HET_IDP,6.0,3.0,1.3993068993281295,3.0,1.506238371133729,False
null_random,HET_ALT_KL_6,HET_BLOCK_KE_20,HET_ALT_to_HET_BLOCK,6.0,20.0,2.0150005562412345,14.0,2.1285408072467455,False
null_random,HET_ALT_KL_3,HET_IDP_FUS_4,HET_ALT_to_HET_IDP,3.0,4.0,2.729651966686494,1.0,2.833117702589294,False
null_random,HET_COMP_K6_L4_50,HET_IDP_LAF1_20,HET_COMP_to_HET_IDP,50.0,20.0,4.202906167294466,30.0,4.320076103316891,False
null_random,HET_IDP_FUS_12,HET_IDP_CPEB4_18,HET_IDP_to_HET_IDP,12.0,18.0,4.113568126864736,6.0,4.223297677610012,False
null_random,HET_ALT_KE_3,HET_ALT_KE_12,HET_ALT_to_HET_ALT,3.0,12.0,4.241282875758518,9.0,4.352795801223488,False
null_random,HET_IDP_TAU_15,HET_IDP_ASYN_4,HET_IDP_to_HET_IDP,15.0,4.0,6.83668676647043,11.0,6.94911129971937,False
null_random,HET_IDP_FUS_4,HET_IDP_FUS_3,HET_IDP_to_HET_IDP,4.0,3.0,0.948487132289856,1.0,1.0519528681926558,False
null_random,HET_IDP_RGG_4,HET_IDP_LAF1_8,HET_IDP_to_HET_IDP,4.0,8.0,2.412438935246942,4.0,2.5204861248091124,False
null_random,HET_IDP_TAU_4,HET_IDP_ASYN_1,HET_IDP_to_HET_IDP,4.0,1.0,5.112565520428735,3.0,5.219496992234334,False
null_random,HET_ALT_KL_6,HET_IDP_QN_2,HET_ALT_to_HET_IDP,6.0,2.0,2.3125726523823498,4.0,2.42061984194452,False
null_random,HET_COMP_K8_L2_30,HET_IDP_CPEB4_18,HET_COMP_to_HET_IDP,30.0,18.0,4.010858914032218,12.0,4.123683660819525,False
null_random,HET_IDP_LAF1_5,HET_IDP_FUS_2,HET_IDP_to_HET_IDP,5.0,2.0,2.754886022620862,3.0,2.8618174944264614,False
null_random,HET_IDP_PABPN1_3,HET_IDP_QN_10,HET_IDP_to_HET_IDP,3.0,10.0,2.368603909412765,7.0,2.479001117121164,False
null_random,HET_IDP_CPEB4_10,HET_IDP_TAU_5,HET_IDP_to_HET_IDP,10.0,5.0,4.05180488052163,5.0,4.160763677867769,False
null_random,HET_ALT_KL_10,HET_IDP_TAU_15,HET_ALT_to_HET_IDP,10.0,15.0,7.619066699497739,5.0,7.728025496843879,False
null_random,HET_ALT_GS_10,HET_BLOCK_KE_2,HET_ALT_to_HET_BLOCK,10.0,2.0,5.245767011945574,8.0,5.356753134832255,False
null_random,HET_COMP_K8_L2_10,HET_IDP_DDX4_4,HET_COMP_to_HET_IDP,10.0,4.0,2.1148540196692065,6.0,2.224583570414483,False
null_random,HET_IDP_FUS_6,HET_ALT_GS_4,HET_IDP_to_HET_ALT,6.0,4.0,2.501180881972551,2.0,2.606673943415892,False
null_random,HET_COMP_K2_L8_10,HET_IDP_ASYN_1,HET_COMP_to_HET_IDP,10.0,1.0,2.673452737238513,9.0,2.7849656627034833,False
null_random,HET_ALT_EL_8,HET_ALT_GS_8,HET_ALT_to_HET_ALT,8.0,8.0,0.9041322694651508,0.0,1.0041322694651509,False
null_random,HET_BLOCK_KL_6,HET_BLOCK_KE_8,HET_BLOCK_to_HET_BLOCK,6.0,8.0,1.933294008296943,2.0,2.0387870697402835,False
null_random,HET_ALT_EL_5,HET_ALT_EL_6,HET_ALT_to_HET_ALT,5.0,6.0,1.0356399685215252,1.0,1.139105704424325,False
null_random,HET_ALT_KE_12,HET_ALT_KL_3,HET_ALT_to_HET_ALT,12.0,3.0,3.554439049890167,9.0,3.6659519753551373,False
null_random,HET_IDP_QN_6,HET_IDP_DDX4_18,HET_IDP_to_HET_IDP,6.0,18.0,3.368390664698321,12.0,3.481215411485629,False
null_random,HET_ALT_GS_15,HET_IDP_EWSR1_6,HET_ALT_to_HET_IDP,15.0,6.0,0.7146985583635332,9.0,0.8262114838285034,False
null_random,HET_BLOCK_EL_10,HET_IDP_TAU_10,HET_BLOCK_to_HET_IDP,10.0,10.0,3.878718521431193,0.0,3.978718521431193,False
null_random,HET_ALT_EL_3,HET_IDP_CPEB4_6,HET_ALT_to_HET_IDP,3.0,6.0,4.3334054446371155,3.0,4.440336916442715,False
null_random,HET_BLOCK_GE_18,HET_IDP_EWSR1_25,HET_BLOCK_to_HET_IDP,18.0,25.0,5.89083355492664,7.0,6.001230762635039,False
null_random,HET_ALT_KL_12,HET_COMP_K4_L6_30,HET_ALT_to_HET_COMP,12.0,30.0,2.1112268379923407,18.0,2.225949032888173,False
null_random,HET_IDP_QN_25,HET_ALT_KL_12,HET_IDP_to_HET_ALT,25.0,12.0,6.156462435048787,13.0,6.269657721696863,False
null_random,HET_ALT_EL_20,HET_IDP_TAU_5,HET_ALT_to_HET_IDP,20.0,5.0,3.4822807760919456,15.0,3.5961437197031447,False
null_random,HET_ALT_KL_20,HET_BLOCK_KL_2,HET_ALT_to_HET_BLOCK,20.0,2.0,5.1798011522631295,18.0,5.294523347158961,False
null_random,HET_ALT_GS_5,HET_IDP_CPEB4_25,HET_ALT_to_HET_IDP,5.0,25.0,8.133659198294037,20.0,8.248881810482654,False
null_random,HET_KAPPA_0.9_40,HET_IDP_FUS_10,HET_KAPPA_to_HET_IDP,40.0,10.0,1.6468528577102952,30.0,1.764022793732721,False
null_random,HET_IDP_CPEB4_18,HET_BLOCK_KL_4,HET_IDP_to_HET_BLOCK,18.0,4.0,5.538825587088726,14.0,5.652365838094237,False
null_random,HET_IDP_FUS_12,HET_IDP_FUS_5,HET_IDP_to_HET_IDP,12.0,5.0,2.2280735528715416,7.0,2.338470760579941,False
null_random,HET_IDP_TAU_12,HET_IDP_DDX4_12,HET_IDP_to_HET_IDP,12.0,12.0,3.8827438662638682,0.0,3.9827438662638683,False
null_random,HET_IDP_FUS_2,HET_IDP_FUS_12,HET_IDP_to_HET_IDP,2.0,12.0,3.636163938344649,10.0,3.748153414708641,False
null_random,HET_ALT_KL_5,HET_ALT_KE_20,HET_ALT_to_HET_ALT,5.0,20.0,3.302027345531659,15.0,3.415890289142858,False
null_random,HET_ALT_KE_15,HET_KAPPA_0.3_40,HET_ALT_to_HET_KAPPA,15.0,40.0,2.0854121553710767,25.0,2.2017026380611844,False
null_random,HET_IDP_EWSR1_25,HET_COMP_K10_L0_10,HET_IDP_to_HET_COMP,25.0,10.0,7.157741985651545,15.0,7.271604929262743,False
null_random,HET_IDP_FUS_8,HET_COMP_K6_L4_30,HET_IDP_to_HET_COMP,8.0,30.0,1.3075171821609328,22.0,1.4231946532405786,False
null_random,HET_IDP_ASYN_5,HET_ALT_EL_15,HET_IDP_to_HET_ALT,5.0,15.0,1.8413243118267302,10.0,1.953313788190722,False
null_random,HET_ALT_GS_15,HET_IDP_PABPN1_10,HET_ALT_to_HET_IDP,15.0,10.0,1.767166481343423,5.0,1.8761252786895632,False
null_random,HET_BLOCK_EL_12,HET_ALT_EL_25,HET_BLOCK_to_HET_ALT,12.0,25.0,1.8713391788296292,13.0,1.9845344654777055,False
null_random,HET_IDP_DDX4_4,HET_COMP_K10_L0_30,HET_IDP_to_HET_COMP,4.0,30.0,7.23982275868195,26.0,7.356301943011972,False
null_random,HET_BLOCK_GE_15,HET_IDP_FUS_12,HET_BLOCK_to_HET_IDP,15.0,12.0,1.5694381781101334,3.0,1.676369649915733,False
null_random,HET_IDP_EWSR1_20,HET_IDP_LAF1_3,HET_IDP_to_HET_IDP,20.0,3.0,4.550806776082369,17.0,4.665258634871849,False
null_random,HET_ALT_KL_25,HET_IDP_RGG_20,HET_ALT_to_HET_IDP,25.0,20.0,4.892951766485872,5.0,5.001910563832012,False
null_random,HET_ALT_GS_3,HET_ALT_GS_12,HET_ALT_to_HET_ALT,3.0,12.0,4.198979398498758,9.0,4.310492323963728,False
null_random,HET_BLOCK_EL_20,HET_IDP_QN_6,HET_BLOCK_to_HET_IDP,20.0,6.0,2.023354451392876,14.0,2.136894702398387,False
null_random,HET_BLOCK_KE_10,HET_IDP_RGG_10,HET_BLOCK_to_HET_IDP,10.0,10.0,2.2651252558907164,0.0,2.3651252558907165,False
null_random,HET_KAPPA_0.0_60,HET_IDP_EWSR1_15,HET_KAPPA_to_HET_IDP,60.0,15.0,2.389006387506563,45.0,2.5081495944890086,False
null_random,HET_IDP_CPEB4_15,HET_IDP_PABPN1_3,HET_IDP_to_HET_IDP,15.0,3.0,4.436882824355751,12.0,4.549707571143059,False
null_random,HET_KAPPA_0.3_20,HET_IDP_QN_15,HET_KAPPA_to_HET_IDP,20.0,15.0,2.535836950568931,5.0,2.6447957479150714,False
null_random,HET_IDP_QN_8,HET_IDP_FUS_12,HET_IDP_to_HET_IDP,8.0,12.0,2.2261816375913575,4.0,2.334228827153528,False
null_random,HET_BLOCK_EL_12,HET_KAPPA_1.0_60,HET_BLOCK_to_HET_KAPPA,12.0,60.0,3.4917577821530266,48.0,3.61121688364358,False
null_random,HET_IDP_PABPN1_20,HET_BLOCK_KL_6,HET_IDP_to_HET_BLOCK,20.0,6.0,3.0473850948683636,14.0,3.1609253458738746,False
null_random,HET_ALT_KL_2,HET_IDP_TAU_18,HET_ALT_to_HET_IDP,2.0,18.0,10.849383727771343,16.0,10.963549794491623,False
null_random,HET_IDP_CPEB4_6,HET_KAPPA_0.0_40,HET_IDP_to_HET_KAPPA,6.0,40.0,2.461091393516401,34.0,2.578868133823848,False
null_random,HET_BLOCK_KL_6,HET_ALT_KE_18,HET_BLOCK_to_HET_ALT,6.0,18.0,2.641028832151173,12.0,2.7538535789384806,False
null_random,HET_ALT_EL_5,HET_IDP_TAU_8,HET_ALT_to_HET_IDP,5.0,8.0,2.7759480108519705,3.0,2.88287948265757,False
null_random,HET_ALT_KE_3,HET_ALT_KL_18,HET_ALT_to_HET_ALT,3.0,18.0,3.856313601384843,15.0,3.970176544996042,False
null_random,HET_IDP_DDX4_2,HET_ALT_EL_18,HET_IDP_to_HET_ALT,2.0,18.0,3.165344871647863,16.0,3.2795109383681442,False
null_random,HET_ALT_KE_8,HET_IDP_PABPN1_18,HET_ALT_to_HET_IDP,8.0,18.0,3.0770595770331295,10.0,3.1890490533971216,False
null_random,HET_IDP_CPEB4_25,HET_ALT_KL_4,HET_IDP_to_HET_ALT,25.0,4.0,8.109341265820767,21.0,8.224796478087558,False
null_random,HET_IDP_ASYN_7,HET_IDP_EWSR1_10,HET_IDP_to_HET_IDP,7.0,10.0,2.144177911198554,3.0,2.2511093830041533,False
null_random,HET_IDP_RGG_6,HET_IDP_EWSR1_6,HET_IDP_to_HET_IDP,6.0,6.0,2.774948653550258,0.0,2.874948653550258,False
null_random,HET_ALT_KL_5,HET_IDP_QN_20,HET_ALT_to_HET_IDP,5.0,20.0,5.032651300832063,15.0,5.146514244443261,False
null_random,HET_IDP_PABPN1_3,HET_ALT_GS_18,HET_IDP_to_HET_ALT,3.0,18.0,3.17170167229567,15.0,3.285564615906869,False
null_random,HET_ALT_KL_4,HET_ALT_GS_4,HET_ALT_to_HET_ALT,4.0,4.0,0.4468029193187864,0.0,0.5468029193187864,False
null_random,HET_ALT_GS_5,HET_IDP_DDX4_20,HET_ALT_to_HET_IDP,5.0,20.0,4.6218636108308315,15.0,4.73572655444203,False
null_random,HET_BLOCK_GE_4,HET_ALT_KE_2,HET_BLOCK_to_HET_ALT,4.0,2.0,5.066062558206567,2.0,5.171555619649907,False
null_random,HET_IDP_RGG_20,HET_IDP_EWSR1_6,HET_IDP_to_HET_IDP,20.0,6.0,6.583242747785192,14.0,6.696782998790703,False
null_random,HET_ALT_GS_4,HET_ALT_KL_4,HET_ALT_to_HET_ALT,4.0,4.0,0.4468029193187864,0.0,0.5468029193187864,False
null_random,HET_BLOCK_GE_6,HET_IDP_QN_4,HET_BLOCK_to_HET_IDP,6.0,4.0,1.7978898826742493,2.0,1.90338294411759,False
null_random,HET_ALT_KL_5,HET_IDP_TAU_15,HET_ALT_to_HET_IDP,5.0,15.0,6.874194639766272,10.0,6.986184116130263,False
null_random,HET_ALT_KL_18,HET_IDP_RGG_3,HET_ALT_to_HET_IDP,18.0,3.0,3.3305166483440676,15.0,3.4443795919552667,False
null_random,HET_IDP_QN_5,HET_IDP_DDX4_4,HET_IDP_to_HET_IDP,5.0,4.0,1.245892317594902,1.0,1.3493580534977017,False
null_random,HET_BLOCK_GE_8,HET_ALT_KL_3,HET_BLOCK_to_HET_ALT,8.0,3.0,3.017949173039075,5.0,3.1269079703852154,False
null_random,HET_IDP_EWSR1_4,HET_IDP_DDX4_2,HET_IDP_to_HET_IDP,4.0,2.0,4.527998919752228,2.0,4.633491981195569,False
null_random,HET_IDP_RGG_4,HET_KAPPA_0.7_20,HET_IDP_to_HET_KAPPA,4.0,20.0,4.076075724578651,16.0,4.190241791298932,False
null_random,HET_ALT_KL_5,HET_IDP_DDX4_8,HET_ALT_to_HET_IDP,5.0,8.0,4.0308556278925085,3.0,4.137787099698108,False
null_random,HET_IDP_PABPN1_20,HET_IDP_CPEB4_18,HET_IDP_to_HET_IDP,20.0,18.0,2.6698315458100548,2.0,2.7753246072533955,False
null_random,HET_IDP_RGG_5,HET_BLOCK_GE_20,HET_IDP_to_HET_BLOCK,5.0,20.0,2.1314813407539104,15.0,2.2453442843651095,False
null_random,HET_ALT_KE_3,HET_ALT_KE_4,HET_ALT_to_HET_ALT,3.0,4.0,1.8941747828762165,1.0,1.9976405187790163,False
null_random,HET_ALT_KE_4,HET_IDP_ASYN_7,HET_ALT_to_HET_IDP,4.0,7.0,3.8620222881237707,3.0,3.96895375992937,False
null_random,HET_ALT_EL_15,HET_IDP_QN_20,HET_ALT_to_HET_IDP,15.0,20.0,3.948209600505881,5.0,4.057168397852021,False
null_random,HET_ALT_GS_4,HET_IDP_DDX4_18,HET_ALT_to_HET_IDP,4.0,18.0,4.4059020080480416,14.0,4.519442259053553,False
null_random,HET_IDP_QN_10,HET_COMP_K4_L6_50,HET_IDP_to_HET_COMP,10.0,50.0,1.8103070721929795,40.0,1.928874932526501,False
null_random,HET_IDP_DDX4_12,HET_IDP_QN_6,HET_IDP_to_HET_IDP,12.0,6.0,1.7633343791478795,6.0,1.8730639298931562,False
null_random,HET_IDP_LAF1_20,HET_ALT_GS_8,HET_IDP_to_HET_ALT,20.0,8.0,6.174193841618767,12.0,6.287018588406075,False
null_random,HET_BLOCK_KE_4,HET_IDP_RGG_6,HET_BLOCK_to_HET_IDP,4.0,6.0,1.973904287453697,2.0,2.0793973488970376,False
null_random,HET_KAPPA_0.6_40,HET_ALT_GS_15,HET_KAPPA_to_HET_ALT,40.0,15.0,2.112121099936392,25.0,2.2284115826265,False
null_random,HET_BLOCK_EL_2,HET_IDP_EWSR1_8,HET_BLOCK_to_HET_IDP,2.0,8.0,5.590922355681309,6.0,5.700651906426585,False
null_random,HET_IDP_EWSR1_12,HET_COMP_K6_L4_30,HET_IDP_to_HET_COMP,12.0,30.0,2.6525932245478914,18.0,2.7673154194437237,False
null_random,HET_IDP_FUS_12,HET_COMP_K10_L0_50,HET_IDP_to_HET_COMP,12.0,50.0,8.115057813280929,38.0,8.233375621511577,False
null_random,HET_COMP_K2_L8_10,HET_IDP_LAF1_10,HET_COMP_to_HET_IDP,10.0,10.0,3.326191199758703,0.0,3.426191199758703,False
null_random,HET_BLOCK_EL_6,HET_IDP_LAF1_3,HET_BLOCK_to_HET_IDP,6.0,3.0,1.6403089816298098,3.0,1.7472404534354093,False
null_random,HET_IDP_LAF1_5,HET_IDP_TAU_12,HET_IDP_to_HET_IDP,5.0,12.0,5.646751745519651,7.0,5.75714895322805,False
null_random,HET_IDP_ASYN_7,HET_IDP_PABPN1_4,HET_IDP_to_HET_IDP,7.0,4.0,2.504063308199509,3.0,2.6109947800051083,False
null_random,HET_IDP_FUS_20,HET_BLOCK_KE_8,HET_IDP_to_HET_BLOCK,20.0,8.0,2.796501294478164,12.0,2.909326041265472,False
null_random,HET_IDP_CPEB4_10,HET_IDP_RGG_10,HET_IDP_to_HET_IDP,10.0,10.0,2.6737083384555644,0.0,2.7737083384555645,False
null_random,HET_KAPPA_0.7_20,HET_IDP_TAU_18,HET_KAPPA_to_HET_IDP,20.0,18.0,7.614544176860808,2.0,7.7200372383041485,False
null_random,HET_IDP_PABPN1_6,HET_BLOCK_KE_6,HET_IDP_to_HET_BLOCK,6.0,6.0,2.110419407805408,0.0,2.210419407805408,False
null_random,HET_BLOCK_GE_4,HET_ALT_EL_6,HET_BLOCK_to_HET_ALT,4.0,6.0,4.5297204344676,2.0,4.63521349591094,False
null_random,HET_IDP_QN_12,HET_IDP_TAU_8,HET_IDP_to_HET_IDP,12.0,8.0,2.16395642233196,4.0,2.2720036118941302,False
null_random,HET_ALT_KL_6,HET_IDP_LAF1_6,HET_ALT_to_HET_IDP,6.0,6.0,1.7312071722571858,0.0,1.8312071722571859,False
null_random,HET_IDP_RGG_18,HET_IDP_CPEB4_20,HET_IDP_to_HET_IDP,18.0,20.0,2.6684368759259667,2.0,2.7739299373693074,False
null_random,HET_IDP_PABPN1_3,HET_IDP_DDX4_10,HET_IDP_to_HET_IDP,3.0,10.0,2.98447936442064,7.0,3.0948765721290394,False
null_random,HET_BLOCK_EL_10,HET_IDP_QN_10,HET_BLOCK_to_HET_IDP,10.0,10.0,2.0828823167356054,0.0,2.1828823167356055,False
null_random,HET_BLOCK_KL_12,HET_IDP_DDX4_20,HET_BLOCK_to_HET_IDP,12.0,20.0,3.476981113698932,8.0,3.5879672365856132,False
null_random,HET_BLOCK_GE_8,HET_BLOCK_EL_18,HET_BLOCK_to_HET_BLOCK,8.0,18.0,3.5025523171301125,10.0,3.6145417934941046,False
null_random,HET_IDP_RGG_25,HET_IDP_FUS_3,HET_IDP_to_HET_IDP,25.0,3.0,7.457105560871068,22.0,7.5727830319507135,False
null_random,HET_BLOCK_GE_25,HET_ALT_GS_4,HET_BLOCK_to_HET_ALT,25.0,4.0,3.6882546869534707,21.0,3.8037098992202623,False
null_random,HET_IDP_PABPN1_12,HET_IDP_LAF1_3,HET_IDP_to_HET_IDP,12.0,3.0,3.4133322897466476,9.0,3.524845215211618,False
null_random,HET_IDP_PABPN1_20,HET_IDP_QN_8,HET_IDP_to_HET_IDP,20.0,8.0,2.3570441187873734,12.0,2.469868865574681,False
null_random,HET_IDP_TAU_2,HET_ALT_KL_4,HET_IDP_to_HET_ALT,2.0,4.0,0.7565818371514758,2.0,0.8620748985948162,False
null_random,HET_ALT_KL_20,HET_IDP_PABPN1_3,HET_ALT_to_HET_IDP,20.0,3.0,2.6769308089332053,17.0,2.791382667722686,False
null_random,HET_KAPPA_0.0_60,HET_IDP_CPEB4_5,HET_KAPPA_to_HET_IDP,60.0,5.0,4.457540790434156,55.0,4.577667548887832,False
null_random,HET_IDP_CPEB4_5,HET_COMP_K2_L8_50,HET_IDP_to_HET_COMP,5.0,50.0,4.570552946692194,45.0,4.689696153674639,False
null_random,HET_IDP_LAF1_10,HET_IDP_DDX4_6,HET_IDP_to_HET_IDP,10.0,6.0,2.522050466969697,4.0,2.6300976565318672,False
null_random,HET_ALT_GS_2,HET_IDP_FUS_18,HET_ALT_to_HET_IDP,2.0,18.0,6.423273113093014,16.0,6.537439179813295,False
null_random,HET_ALT_GS_4,HET_ALT_KE_3,HET_ALT_to_HET_ALT,4.0,3.0,1.520480635638658,1.0,1.6239463715414577,False
null_random,HET_IDP_TAU_18,HET_IDP_TAU_25,HET_IDP_to_HET_IDP,18.0,25.0,6.155370709361097,7.0,6.265767917069496,False
null_random,HET_IDP_DDX4_15,HET_BLOCK_EL_8,HET_IDP_to_HET_BLOCK,15.0,8.0,2.8909801598128766,7.0,3.001377367521276,False
null_random,HET_ALT_EL_3,HET_KAPPA_0.5_20,HET_ALT_to_HET_KAPPA,3.0,20.0,3.552291969491918,17.0,3.666743828281399,False
null_random,HET_IDP_RGG_5,HET_IDP_ASYN_6,HET_IDP_to_HET_IDP,5.0,6.0,3.810350610247656,1.0,3.913816346150456,False
null_random,HET_KAPPA_0.5_20,HET_BLOCK_EL_6,HET_KAPPA_to_HET_BLOCK,20.0,6.0,1.2066185160183491,14.0,1.3201587670238604,False
null_random,HET_IDP_EWSR1_6,HET_IDP_DDX4_5,HET_IDP_to_HET_IDP,6.0,5.0,2.687591818227152,1.0,2.791057554129952,False
null_random,HET_IDP_DDX4_15,HET_ALT_GS_8,HET_IDP_to_HET_ALT,15.0,8.0,2.7268920866228514,7.0,2.8372892943312507,False
null_random,HET_KAPPA_1.0_40,HET_KAPPA_1.0_20,HET_KAPPA_to_HET_KAPPA,40.0,20.0,2.339253170737202,20.0,2.4544757829258192,False
null_random,HET_BLOCK_GE_8,HET_IDP_CPEB4_3,HET_BLOCK_to_HET_IDP,8.0,3.0,2.8781742886265183,5.0,2.987133085972659,False
null_random,HET_IDP_PABPN1_10,HET_IDP_LAF1_10,HET_IDP_to_HET_IDP,10.0,10.0,2.7707169345101925,0.0,2.8707169345101926,False
null_random,HET_COMP_K4_L6_30,HET_BLOCK_KL_20,HET_COMP_to_HET_BLOCK,30.0,20.0,1.5711423942312126,10.0,1.6831318705952045,False
null_random,HET_IDP_CPEB4_25,HET_IDP_EWSR1_5,HET_IDP_to_HET_IDP,25.0,5.0,7.3305655995108125,20.0,7.445788211699429,False
null_random,HET_IDP_ASYN_2,HET_IDP_TAU_12,HET_IDP_to_HET_IDP,2.0,12.0,5.520756589059208,10.0,5.632746065423199,False
null_random,HET_ALT_EL_12,HET_KAPPA_0.5_20,HET_ALT_to_HET_KAPPA,12.0,20.0,1.1139992742327223,8.0,1.2249853971194034,False
null_random,HET_IDP_FUS_3,HET_IDP_EWSR1_10,HET_IDP_to_HET_IDP,3.0,10.0,2.7410741706441986,7.0,2.851471378352598,False
null_random,HET_IDP_LAF1_25,HET_IDP_TAU_4,HET_IDP_to_HET_IDP,25.0,4.0,7.598738494260618,21.0,7.71419370652741,False
null_random,HET_ALT_KL_18,HET_KAPPA_1.0_40,HET_ALT_to_HET_KAPPA,18.0,40.0,1.0131503124879264,22.0,1.1288277835675722,False
null_random,HET_IDP_LAF1_25,HET_BLOCK_KL_20,HET_IDP_to_HET_BLOCK,25.0,20.0,6.271769115502628,5.0,6.3807279128487675,False
null_random,HET_IDP_TAU_8,HET_IDP_LAF1_8,HET_IDP_to_HET_IDP,8.0,8.0,1.5008531740315898,0.0,1.6008531740315899,False
null_random,HET_KAPPA_0.0_60,HET_IDP_FUS_2,HET_KAPPA_to_HET_IDP,60.0,2.0,5.090385634566787,58.0,5.2107733217863155,False
null_random,HET_IDP_FUS_8,HET_IDP_ASYN_4,HET_IDP_to_HET_IDP,8.0,4.0,1.0944733516311513,4.0,1.202520541193322,False
null_random,HET_IDP_EWSR1_18,HET_ALT_KL_4,HET_IDP_to_HET_ALT,18.0,4.0,5.311534926430316,14.0,5.4250751774358275,False
null_random,HET_ALT_EL_12,HET_IDP_PABPN1_20,HET_ALT_to_HET_IDP,12.0,20.0,2.6436260886591683,8.0,2.7546122115458496,False
null_random,HET_ALT_KL_6,HET_IDP_RGG_18,HET_ALT_to_HET_IDP,6.0,18.0,3.5592028525571147,12.0,3.6720275993444225,False
null_random,HET_IDP_PABPN1_4,HET_BLOCK_KE_25,HET_IDP_to_HET_BLOCK,4.0,25.0,3.479549748141623,21.0,3.5950049604084144,False
null_random,HET_IDP_FUS_12,HET_COMP_K8_L2_30,HET_IDP_to_HET_COMP,12.0,30.0,1.3055059323284781,18.0,1.4202281272243105,False
null_random,HET_ALT_GS_25,HET_IDP_DDX4_25,HET_ALT_to_HET_IDP,25.0,25.0,6.826564949427269,0.0,6.926564949427268,False
null_random,HET_IDP_FUS_25,HET_IDP_EWSR1_3,HET_IDP_to_HET_IDP,25.0,3.0,4.408708953246786,22.0,4.524386424326432,False
null_random,HET_ALT_EL_15,HET_BLOCK_KE_25,HET_ALT_to_HET_BLOCK,15.0,25.0,2.6384491254903617,10.0,2.750438601854354,False
null_random,HET_BLOCK_KE_8,HET_IDP_TAU_8,HET_BLOCK_to_HET_IDP,8.0,8.0,3.137195709649562,0.0,3.237195709649562,False
null_random,HET_IDP_FUS_5,HET_IDP_QN_2,HET_IDP_to_HET_IDP,5.0,2.0,3.350787067162942,3.0,3.457718538968541,False
null_random,HET_BLOCK_KL_10,HET_BLOCK_KE_15,HET_BLOCK_to_HET_BLOCK,10.0,15.0,0.7859223834130408,5.0,0.894881180759181,False
null_random,HET_IDP_DDX4_15,HET_BLOCK_EL_15,HET_IDP_to_HET_BLOCK,15.0,15.0,3.0530007047740897,0.0,3.15300070477409,False
null_random,HET_IDP_RGG_20,HET_ALT_KL_18,HET_IDP_to_HET_ALT,20.0,18.0,4.741097831247773,2.0,4.846590892691113,False
null_random,HET_ALT_KL_20,HET_ALT_EL_15,HET_ALT_to_HET_ALT,20.0,15.0,2.119489886994719,5.0,2.2284486843408597,False
null_random,HET_IDP_TAU_8,HET_IDP_RGG_10,HET_IDP_to_HET_IDP,8.0,10.0,1.350890606186305,2.0,1.4563836676296458,False
null_random,HET_BLOCK_KE_20,HET_IDP_CPEB4_8,HET_BLOCK_to_HET_IDP,20.0,8.0,1.415762052925864,12.0,1.528586799713172,False
